listing_id,date
1.18466E+18,16-11-2024
9.50211E+17,16-11-2024
1.18554E+18,16-11-2024
9.99162E+17,16-11-2024
1.27978E+18,16-11-2024
8.50173E+17,16-11-2024
1.16465E+18,16-11-2024
6.89719E+17,16-11-2024
52611613,16-11-2024
9005989,16-11-2024
38321579,17-11-2024
1.18554E+18,17-11-2024
14989805,17-11-2024
1.02052E+18,17-11-2024
1.12323E+18,17-11-2024
1.23337E+18,17-11-2024
7.23957E+17,17-11-2024
9.57914E+17,17-11-2024
53483727,17-11-2024
1.18759E+18,17-11-2024
9.05007E+17,17-11-2024
1.1718E+18,17-11-2024
9.50211E+17,17-11-2024
1.17339E+18,17-11-2024
8.81232E+17,17-11-2024
9005989,17-11-2024
1.17454E+18,17-11-2024
1.0972E+18,17-11-2024
33558235,17-11-2024
1.13126E+18,17-11-2024
8.31123E+17,17-11-2024
1.00598E+18,17-11-2024
1.12021E+18,17-11-2024
9.32619E+17,17-11-2024
7.94723E+17,17-11-2024
28722270,17-11-2024
1.11984E+18,17-11-2024
43955950,17-11-2024
1.00498E+18,17-11-2024
1.02099E+18,17-11-2024
1.14624E+18,17-11-2024
5.93272E+17,17-11-2024
1.02305E+18,17-11-2024
1.27396E+18,17-11-2024
35914565,17-11-2024
45313545,17-11-2024
34330970,18-11-2024
1.28908E+18,18-11-2024
54126427,18-11-2024
1.04062E+18,18-11-2024
26139592,18-11-2024
1.0915E+18,18-11-2024
20620135,18-11-2024
10768745,18-11-2024
21392315,18-11-2024
5.81058E+17,18-11-2024
9.69887E+17,18-11-2024
1.01076E+18,18-11-2024
7.70934E+17,18-11-2024
1.18925E+18,18-11-2024
28868857,18-11-2024
1.01076E+18,19-11-2024
35914565,19-11-2024
9.66288E+17,19-11-2024
47440071,19-11-2024
1.18554E+18,19-11-2024
16531782,19-11-2024
1.18554E+18,20-11-2024
42763847,20-11-2024
10768745,20-11-2024
1.17454E+18,20-11-2024
7.39723E+17,20-11-2024
1.12323E+18,20-11-2024
9.63921E+17,20-11-2024
53567589,20-11-2024
51230498,21-11-2024
1.28908E+18,21-11-2024
1.01605E+18,21-11-2024
25549565,21-11-2024
1.00598E+18,21-11-2024
9.50211E+17,21-11-2024
1.01897E+18,21-11-2024
45313545,21-11-2024
28868857,21-11-2024
7.0566E+17,21-11-2024
38321579,21-11-2024
6.89719E+17,21-11-2024
1.18925E+18,22-11-2024
9005989,22-11-2024
9.63921E+17,22-11-2024
1.0972E+18,22-11-2024
54150131,22-11-2024
9.69887E+17,22-11-2024
47440071,22-11-2024
28400263,22-11-2024
50639032,22-11-2024
1.12323E+18,22-11-2024
16531782,22-11-2024
7.94723E+17,22-11-2024
53567589,22-11-2024
1.28908E+18,22-11-2024
53312101,22-11-2024
9.57914E+17,22-11-2024
9.57914E+17,23-11-2024
1.14624E+18,23-11-2024
10768745,23-11-2024
50171851,23-11-2024
14989805,23-11-2024
34330970,23-11-2024
48172884,23-11-2024
25549565,23-11-2024
1.22934E+18,23-11-2024
7.436E+17,23-11-2024
8.81232E+17,23-11-2024
54126420,23-11-2024
1.18759E+18,23-11-2024
1.18554E+18,23-11-2024
16531782,23-11-2024
53567589,23-11-2024
1.13126E+18,23-11-2024
51230498,24-11-2024
1.0915E+18,24-11-2024
9.05007E+17,24-11-2024
1.0183E+18,24-11-2024
1.0972E+18,24-11-2024
1.23337E+18,24-11-2024
1.098E+18,24-11-2024
1.02099E+18,24-11-2024
7.23957E+17,24-11-2024
1.04062E+18,24-11-2024
7.39723E+17,24-11-2024
34330970,24-11-2024
28868857,24-11-2024
1.00498E+18,24-11-2024
52619545,24-11-2024
1.02305E+18,24-11-2024
10768745,24-11-2024
1.09078E+18,24-11-2024
8.31123E+17,24-11-2024
5.93272E+17,24-11-2024
47334913,24-11-2024
1.02052E+18,24-11-2024
32993402,24-11-2024
6.89719E+17,24-11-2024
1.11984E+18,24-11-2024
52863776,24-11-2024
47345872,24-11-2024
7.24567E+17,24-11-2024
1.27396E+18,25-11-2024
9.38476E+17,25-11-2024
1.01076E+18,25-11-2024
11253948,25-11-2024
42763847,25-11-2024
16531782,25-11-2024
1.28908E+18,25-11-2024
1.18346E+18,25-11-2024
46894493,25-11-2024
25549565,26-11-2024
38321579,26-11-2024
6.49974E+17,26-11-2024
47408047,26-11-2024
10768745,26-11-2024
44450012,26-11-2024
9.40012E+17,26-11-2024
45313545,26-11-2024
1.0183E+18,27-11-2024
1.17454E+18,27-11-2024
16531782,27-11-2024
1.2523E+18,27-11-2024
9.28949E+17,27-11-2024
1.27396E+18,27-11-2024
9.69887E+17,27-11-2024
1.24223E+18,27-11-2024
1.23337E+18,27-11-2024
28868857,27-11-2024
47334913,27-11-2024
1.02052E+18,27-11-2024
1.0972E+18,27-11-2024
1.14624E+18,27-11-2024
9.50211E+17,27-11-2024
54369238,27-11-2024
6.89719E+17,28-11-2024
10768745,28-11-2024
1.26453E+18,29-11-2024
8.50173E+17,29-11-2024
45313545,29-11-2024
1.01076E+18,29-11-2024
1.02099E+18,29-11-2024
9.32642E+17,29-11-2024
50211226,29-11-2024
50171851,29-11-2024
45529447,29-11-2024
1.0915E+18,29-11-2024
1.00735E+18,29-11-2024
1.23337E+18,29-11-2024
52241973,29-11-2024
8.03682E+17,29-11-2024
46894493,29-11-2024
1.27396E+18,29-11-2024
6.2196E+17,29-11-2024
53567589,29-11-2024
1.02101E+18,29-11-2024
1.15806E+18,29-11-2024
9.05007E+17,29-11-2024
48470454,29-11-2024
32993402,29-11-2024
53312101,29-11-2024
52611613,30-11-2024
25549565,30-11-2024
1.06181E+18,30-11-2024
9.38476E+17,30-11-2024
1.18554E+18,30-11-2024
20519885,30-11-2024
8.50173E+17,30-11-2024
6623339,30-11-2024
1.098E+18,30-11-2024
14989805,30-11-2024
22398196,30-11-2024
1.26453E+18,30-11-2024
1.18759E+18,30-11-2024
6.89719E+17,30-11-2024
20620135,30-11-2024
7.17373E+17,30-11-2024
52152157,30-11-2024
7.87024E+17,30-11-2024
7.23957E+17,30-11-2024
53483727,30-11-2024
1.23337E+18,30-11-2024
54369240,30-11-2024
1.17339E+18,30-11-2024
54150131,30-11-2024
53860077,30-11-2024
53645427,30-11-2024
8.98744E+17,30-11-2024
1.00498E+18,30-11-2024
1.14635E+18,30-11-2024
43955950,30-11-2024
1.01076E+18,30-11-2024
1.0972E+18,30-11-2024
47440071,01-12-2024
1.18925E+18,01-12-2024
48470454,01-12-2024
1.0915E+18,01-12-2024
9.50211E+17,01-12-2024
25976514,01-12-2024
1.0972E+18,01-12-2024
1.29676E+18,01-12-2024
1.05238E+18,01-12-2024
7.96231E+17,01-12-2024
7.70934E+17,01-12-2024
6.54303E+17,01-12-2024
32993402,01-12-2024
9.69887E+17,01-12-2024
1.2886E+18,01-12-2024
1.2886E+18,01-12-2024
16531782,01-12-2024
1.18554E+18,01-12-2024
42763847,01-12-2024
7.23957E+17,01-12-2024
9.28949E+17,01-12-2024
53860077,01-12-2024
1.18346E+18,01-12-2024
53567589,01-12-2024
52691284,01-12-2024
1.0183E+18,01-12-2024
38321579,01-12-2024
1.13126E+18,01-12-2024
28868857,01-12-2024
9.32619E+17,01-12-2024
7.44431E+17,01-12-2024
1.10088E+18,02-12-2024
1.00498E+18,02-12-2024
50171851,02-12-2024
33558235,02-12-2024
1.1718E+18,02-12-2024
1.14624E+18,02-12-2024
54128829,03-12-2024
1.0972E+18,03-12-2024
1.18925E+18,03-12-2024
1.12021E+18,03-12-2024
10768745,03-12-2024
1.22934E+18,03-12-2024
7.74701E+17,03-12-2024
25549565,03-12-2024
51461480,03-12-2024
1.23337E+18,03-12-2024
9.57914E+17,03-12-2024
1.01605E+18,04-12-2024
1.0915E+18,04-12-2024
1.26821E+18,04-12-2024
9.69887E+17,04-12-2024
54126427,04-12-2024
7.70934E+17,04-12-2024
28868857,04-12-2024
35793179,04-12-2024
52241973,04-12-2024
7.23957E+17,05-12-2024
45313545,05-12-2024
1.02052E+18,05-12-2024
1.29676E+18,05-12-2024
1.18554E+18,05-12-2024
7.57342E+17,05-12-2024
1.27396E+18,05-12-2024
47902629,05-12-2024
10768745,05-12-2024
51230498,05-12-2024
8.50173E+17,05-12-2024
9.28949E+17,05-12-2024
52241973,05-12-2024
9.99162E+17,06-12-2024
35793179,06-12-2024
28400263,06-12-2024
9.04393E+17,06-12-2024
50639032,06-12-2024
9.69887E+17,06-12-2024
38321579,06-12-2024
53567589,06-12-2024
9.50211E+17,06-12-2024
16531782,06-12-2024
8.16085E+17,06-12-2024
25549565,06-12-2024
1.2886E+18,07-12-2024
1.28908E+18,07-12-2024
54150131,07-12-2024
53860077,07-12-2024
1.17454E+18,07-12-2024
26139592,07-12-2024
1.1928E+18,07-12-2024
9005989,07-12-2024
53483727,07-12-2024
53645427,07-12-2024
54126420,07-12-2024
1.0972E+18,07-12-2024
1.27396E+18,07-12-2024
9.40012E+17,07-12-2024
28868857,08-12-2024
9.3828E+17,08-12-2024
51230498,08-12-2024
9.04393E+17,08-12-2024
54150131,08-12-2024
34330970,08-12-2024
9005989,08-12-2024
1.0915E+18,08-12-2024
54126427,08-12-2024
11253948,08-12-2024
8.31123E+17,08-12-2024
50211226,08-12-2024
1.29863E+18,08-12-2024
10768745,08-12-2024
1.0972E+18,08-12-2024
1.14624E+18,08-12-2024
53860077,08-12-2024
48124042,08-12-2024
1.12021E+18,08-12-2024
7.52337E+17,08-12-2024
46894493,09-12-2024
53567589,09-12-2024
38321579,09-12-2024
7.23957E+17,09-12-2024
54126420,09-12-2024
1.10088E+18,09-12-2024
7.3588E+17,09-12-2024
7.87024E+17,09-12-2024
1.02052E+18,09-12-2024
20620135,09-12-2024
9.57914E+17,09-12-2024
1.01076E+18,10-12-2024
25549565,10-12-2024
1.23026E+18,10-12-2024
9.50211E+17,10-12-2024
53860077,10-12-2024
8.8223E+17,10-12-2024
10768745,11-12-2024
1.23026E+18,11-12-2024
42092736,11-12-2024
28400263,11-12-2024
1.18554E+18,11-12-2024
1.02052E+18,11-12-2024
1.0183E+18,11-12-2024
1.02052E+18,12-12-2024
21769439,12-12-2024
6.68608E+17,12-12-2024
10768745,12-12-2024
1.23026E+18,12-12-2024
1.28908E+18,12-12-2024
35793179,12-12-2024
1.30064E+18,12-12-2024
38321579,12-12-2024
1.0972E+18,12-12-2024
28722270,12-12-2024
6.89719E+17,12-12-2024
47408047,12-12-2024
54126427,12-12-2024
10768745,13-12-2024
40491172,13-12-2024
9.50211E+17,13-12-2024
11253948,13-12-2024
9.69887E+17,13-12-2024
7.23957E+17,13-12-2024
1.26821E+18,13-12-2024
1.24645E+18,14-12-2024
51230498,14-12-2024
7.87024E+17,14-12-2024
34330970,14-12-2024
7.52119E+17,14-12-2024
6.89719E+17,14-12-2024
45313545,14-12-2024
1.1718E+18,14-12-2024
1.02305E+18,14-12-2024
25549565,14-12-2024
53567589,14-12-2024
1.18925E+18,14-12-2024
54369240,14-12-2024
1.27978E+18,14-12-2024
1.02052E+18,14-12-2024
9.69887E+17,14-12-2024
1.13126E+18,15-12-2024
1.17339E+18,15-12-2024
1.29676E+18,15-12-2024
8.31123E+17,15-12-2024
1.0972E+18,15-12-2024
48124042,15-12-2024
10768745,15-12-2024
1.01076E+18,15-12-2024
1.14624E+18,15-12-2024
8.26302E+17,15-12-2024
44180048,15-12-2024
9.50211E+17,15-12-2024
1.23026E+18,15-12-2024
33558235,15-12-2024
45529447,15-12-2024
1.27396E+18,15-12-2024
21752534,15-12-2024
46894493,15-12-2024
20620135,15-12-2024
25549565,16-12-2024
6.67645E+17,16-12-2024
1.12323E+18,16-12-2024
7.23957E+17,16-12-2024
9.69887E+17,16-12-2024
1.23026E+18,16-12-2024
1.1928E+18,16-12-2024
9.38421E+17,17-12-2024
1.02052E+18,17-12-2024
1.18925E+18,17-12-2024
34330970,17-12-2024
1.04062E+18,17-12-2024
21769213,17-12-2024
1.0972E+18,17-12-2024
9.582E+17,17-12-2024
1.01076E+18,17-12-2024
1.23796E+18,18-12-2024
11253948,18-12-2024
21052414,18-12-2024
6.17242E+17,18-12-2024
1.0915E+18,18-12-2024
42092736,18-12-2024
10768745,19-12-2024
20671966,19-12-2024
38321579,19-12-2024
1.17339E+18,19-12-2024
25549565,19-12-2024
48052353,19-12-2024
1.23337E+18,19-12-2024
53483727,20-12-2024
1.01076E+18,20-12-2024
1.29676E+18,20-12-2024
1.02052E+18,20-12-2024
38321579,20-12-2024
25549565,20-12-2024
1.26453E+18,20-12-2024
48052353,20-12-2024
28868857,20-12-2024
10768745,20-12-2024
7.94723E+17,21-12-2024
1.22934E+18,21-12-2024
1.18759E+18,21-12-2024
53312101,21-12-2024
1.02052E+18,21-12-2024
11253948,21-12-2024
14989805,21-12-2024
22398196,21-12-2024
28722270,21-12-2024
28868857,21-12-2024
9.21076E+17,21-12-2024
42763847,21-12-2024
7.3588E+17,21-12-2024
7.74701E+17,21-12-2024
1.23026E+18,21-12-2024
1.26534E+18,21-12-2024
25549565,21-12-2024
48124042,21-12-2024
1.24223E+18,21-12-2024
1.12323E+18,22-12-2024
54150131,22-12-2024
48052353,22-12-2024
35793179,22-12-2024
1.29676E+18,22-12-2024
1.18759E+18,22-12-2024
1.23026E+18,22-12-2024
52691284,22-12-2024
50171851,22-12-2024
1.22385E+18,22-12-2024
28722270,22-12-2024
8.31123E+17,22-12-2024
1.31017E+18,22-12-2024
6.89719E+17,22-12-2024
40491172,22-12-2024
1.24645E+18,23-12-2024
47345872,23-12-2024
1.29676E+18,23-12-2024
1.00498E+18,23-12-2024
21752534,23-12-2024
1.24062E+18,23-12-2024
16531782,23-12-2024
1.10088E+18,23-12-2024
1.27396E+18,23-12-2024
1.14624E+18,23-12-2024
10768745,23-12-2024
34330970,23-12-2024
7.23957E+17,23-12-2024
9.69887E+17,24-12-2024
1.01366E+18,24-12-2024
1.28908E+18,24-12-2024
42763847,24-12-2024
1.01076E+18,24-12-2024
42009788,24-12-2024
1.29676E+18,24-12-2024
1.17454E+18,24-12-2024
1.0972E+18,24-12-2024
6.89719E+17,25-12-2024
9.50211E+17,25-12-2024
9.66288E+17,25-12-2024
50211226,25-12-2024
7.17373E+17,25-12-2024
1.00498E+18,25-12-2024
7.24567E+17,25-12-2024
44180048,25-12-2024
1.14624E+18,26-12-2024
7.23957E+17,26-12-2024
1.07544E+18,26-12-2024
28868857,26-12-2024
6.67645E+17,26-12-2024
40491172,26-12-2024
53645427,26-12-2024
54126420,26-12-2024
32993402,26-12-2024
9.50211E+17,26-12-2024
34330970,26-12-2024
1.12323E+18,26-12-2024
1.18759E+18,26-12-2024
52619545,26-12-2024
1.02305E+18,26-12-2024
1.02052E+18,26-12-2024
1.27396E+18,26-12-2024
16531782,26-12-2024
52691284,26-12-2024
1.04062E+18,26-12-2024
1.23337E+18,26-12-2024
32993402,27-12-2024
25549565,27-12-2024
47440071,27-12-2024
8.31123E+17,27-12-2024
45313545,27-12-2024
52837196,27-12-2024
9.05007E+17,27-12-2024
1.22385E+18,27-12-2024
7.57978E+17,27-12-2024
9.28949E+17,27-12-2024
1.23026E+18,27-12-2024
16531782,27-12-2024
54150131,27-12-2024
1.18759E+18,27-12-2024
8.26302E+17,27-12-2024
1.17454E+18,27-12-2024
1.29676E+18,27-12-2024
9.69887E+17,27-12-2024
7.70934E+17,28-12-2024
32993402,28-12-2024
1.23337E+18,28-12-2024
14989805,28-12-2024
7.52337E+17,28-12-2024
11253948,28-12-2024
7.87024E+17,28-12-2024
10768745,28-12-2024
9.05007E+17,28-12-2024
8.98744E+17,28-12-2024
46894493,28-12-2024
50211226,28-12-2024
1.23026E+18,28-12-2024
7.39723E+17,28-12-2024
6.68608E+17,28-12-2024
1.28908E+18,28-12-2024
1.02305E+18,28-12-2024
1.12323E+18,28-12-2024
1.0183E+18,29-12-2024
1.14635E+18,29-12-2024
1.18466E+18,29-12-2024
9.99162E+17,29-12-2024
1.26453E+18,29-12-2024
5.93272E+17,29-12-2024
1.23796E+18,29-12-2024
8.50173E+17,29-12-2024
7.3588E+17,29-12-2024
28722270,29-12-2024
54150131,29-12-2024
48052353,29-12-2024
9.63921E+17,29-12-2024
1.30064E+18,29-12-2024
1.0915E+18,29-12-2024
9005989,29-12-2024
7.52337E+17,29-12-2024
16531782,29-12-2024
9.69887E+17,29-12-2024
6.17242E+17,29-12-2024
1.24223E+18,29-12-2024
44265426,29-12-2024
7.87024E+17,29-12-2024
1.098E+18,29-12-2024
9.37935E+17,29-12-2024
9.05007E+17,29-12-2024
14989805,29-12-2024
1.1718E+18,29-12-2024
8.31123E+17,29-12-2024
52611613,29-12-2024
47440071,29-12-2024
1.29676E+18,29-12-2024
1.29676E+18,30-12-2024
7.44431E+17,30-12-2024
16531782,30-12-2024
7.52119E+17,30-12-2024
6.89719E+17,30-12-2024
7.87024E+17,30-12-2024
1.23337E+18,30-12-2024
1.02305E+18,30-12-2024
1.00598E+18,30-12-2024
15580397,30-12-2024
1.17339E+18,30-12-2024
10768745,30-12-2024
1.25892E+18,30-12-2024
7.24567E+17,30-12-2024
1.27978E+18,31-12-2024
52611613,31-12-2024
7.436E+17,31-12-2024
9.28949E+17,31-12-2024
7.17373E+17,31-12-2024
25549565,31-12-2024
1.28908E+18,31-12-2024
44180048,31-12-2024
47408047,31-12-2024
9.4275E+17,31-12-2024
45313545,31-12-2024
53645427,31-12-2024
1.0972E+18,31-12-2024
28868857,31-12-2024
10768745,31-12-2024
1.31017E+18,31-12-2024
9.50211E+17,31-12-2024
1.02052E+18,31-12-2024
25549565,01-01-2025
1.17454E+18,01-01-2025
1.18759E+18,01-01-2025
1.29807E+18,01-01-2025
1.28908E+18,01-01-2025
33558235,01-01-2025
16531782,01-01-2025
10768745,01-01-2025
51592836,01-01-2025
28868857,01-01-2025
1.29676E+18,01-01-2025
9.66288E+17,01-01-2025
44180048,01-01-2025
1.18554E+18,01-01-2025
1.05238E+18,01-01-2025
9.50211E+17,01-01-2025
54128829,01-01-2025
47440071,01-01-2025
53567589,01-01-2025
1.098E+18,01-01-2025
9.28949E+17,01-01-2025
9.63921E+17,01-01-2025
7.23957E+17,01-01-2025
28722270,01-01-2025
20620135,01-01-2025
9.3828E+17,01-01-2025
1.00598E+18,01-01-2025
8.26302E+17,01-01-2025
9.38432E+17,02-01-2025
54369238,02-01-2025
1.23337E+18,02-01-2025
38321579,02-01-2025
33558235,02-01-2025
6.17242E+17,02-01-2025
1.02305E+18,02-01-2025
1.29676E+18,02-01-2025
1.25639E+18,02-01-2025
45313545,02-01-2025
6.89719E+17,02-01-2025
1.0915E+18,02-01-2025
1.18554E+18,02-01-2025
52863776,02-01-2025
7.3588E+17,02-01-2025
1.02101E+18,02-01-2025
7.52337E+17,02-01-2025
1.10298E+18,03-01-2025
1.10088E+18,03-01-2025
1.31017E+18,03-01-2025
34330970,03-01-2025
9501054,03-01-2025
1.14635E+18,03-01-2025
1.18554E+18,03-01-2025
33558235,03-01-2025
53645427,03-01-2025
11253948,03-01-2025
8.81232E+17,03-01-2025
53567589,03-01-2025
1.18925E+18,04-01-2025
1.01076E+18,04-01-2025
1.14709E+18,04-01-2025
53483727,04-01-2025
50171851,04-01-2025
8.50173E+17,04-01-2025
1.28908E+18,04-01-2025
1.29676E+18,04-01-2025
1.00598E+18,04-01-2025
9.57914E+17,04-01-2025
1.00735E+18,04-01-2025
16531782,05-01-2025
9.50211E+17,05-01-2025
53567589,05-01-2025
10768745,05-01-2025
1.18759E+18,05-01-2025
1.26453E+18,05-01-2025
9.63921E+17,05-01-2025
45529447,05-01-2025
1.23026E+18,05-01-2025
1.31017E+18,05-01-2025
8.4596E+17,05-01-2025
1.0915E+18,05-01-2025
54150131,05-01-2025
1.18346E+18,05-01-2025
1.28908E+18,05-01-2025
1.29676E+18,06-01-2025
6.89719E+17,06-01-2025
10768745,06-01-2025
1.27396E+18,06-01-2025
47408047,06-01-2025
54126420,06-01-2025
1.17339E+18,06-01-2025
1.24223E+18,06-01-2025
6.68608E+17,06-01-2025
53567589,07-01-2025
20620135,08-01-2025
1.06181E+18,08-01-2025
1.01076E+18,08-01-2025
25549565,08-01-2025
1.29676E+18,08-01-2025
53483727,08-01-2025
1.00498E+18,09-01-2025
9.63921E+17,09-01-2025
38321579,09-01-2025
1.0972E+18,09-01-2025
1.31017E+18,09-01-2025
35793179,09-01-2025
50171851,09-01-2025
3820211,09-01-2025
1.23337E+18,09-01-2025
7.74701E+17,09-01-2025
1.24062E+18,10-01-2025
48052353,10-01-2025
52241973,10-01-2025
10768745,10-01-2025
1.01366E+18,10-01-2025
35793179,10-01-2025
1.29807E+18,10-01-2025
1.0972E+18,11-01-2025
33558235,11-01-2025
47334913,11-01-2025
1.1718E+18,11-01-2025
9.50211E+17,11-01-2025
1.02052E+18,11-01-2025
1.18346E+18,11-01-2025
54150131,11-01-2025
1.14624E+18,11-01-2025
1.24223E+18,11-01-2025
53483727,12-01-2025
1.29676E+18,12-01-2025
28722270,12-01-2025
6.89719E+17,12-01-2025
14989805,12-01-2025
8.50173E+17,12-01-2025
1.24223E+18,12-01-2025
1.0972E+18,12-01-2025
52863776,12-01-2025
38321579,12-01-2025
1.23796E+18,12-01-2025
7.87024E+17,12-01-2025
1.31017E+18,12-01-2025
53567589,12-01-2025
45024912,12-01-2025
1.00598E+18,12-01-2025
44265426,12-01-2025
1.28908E+18,12-01-2025
11253948,12-01-2025
54126427,12-01-2025
1.12021E+18,12-01-2025
1.02099E+18,12-01-2025
9.63921E+17,12-01-2025
7.57978E+17,12-01-2025
52241973,12-01-2025
20620135,12-01-2025
1.25639E+18,13-01-2025
46894493,13-01-2025
1.27396E+18,13-01-2025
1.01605E+18,13-01-2025
1.23026E+18,13-01-2025
5.81058E+17,13-01-2025
16531782,13-01-2025
25549565,13-01-2025
7.24567E+17,13-01-2025
1.0915E+18,13-01-2025
54369238,13-01-2025
40491172,14-01-2025
44180048,14-01-2025
54150131,14-01-2025
7.52337E+17,14-01-2025
8.1364E+17,14-01-2025
8.4596E+17,14-01-2025
9.63921E+17,14-01-2025
20620135,14-01-2025
1.01366E+18,14-01-2025
48052353,14-01-2025
38321579,14-01-2025
7.52119E+17,15-01-2025
53567589,15-01-2025
1.27396E+18,15-01-2025
8.81232E+17,15-01-2025
33558235,15-01-2025
1.14709E+18,15-01-2025
40828178,16-01-2025
1.10298E+18,16-01-2025
1.23026E+18,16-01-2025
8.4596E+17,16-01-2025
6.68608E+17,16-01-2025
38321579,16-01-2025
1.2886E+18,16-01-2025
1.27978E+18,16-01-2025
1.12323E+18,16-01-2025
1.25639E+18,16-01-2025
54126427,16-01-2025
7.64509E+17,16-01-2025
10768745,16-01-2025
35793179,16-01-2025
1.01366E+18,16-01-2025
1.2596E+18,17-01-2025
1.23026E+18,17-01-2025
53483727,17-01-2025
1.29807E+18,17-01-2025
10768745,17-01-2025
1.02305E+18,17-01-2025
16531782,17-01-2025
54150131,17-01-2025
20620135,17-01-2025
48124042,17-01-2025
6.31035E+17,17-01-2025
1.18925E+18,17-01-2025
7.87024E+17,18-01-2025
1.0972E+18,18-01-2025
54128829,18-01-2025
9.8901E+17,18-01-2025
47828453,18-01-2025
1.14624E+18,18-01-2025
1.06253E+18,18-01-2025
47334913,18-01-2025
9.4275E+17,18-01-2025
1.02052E+18,18-01-2025
44265426,18-01-2025
54150131,18-01-2025
1.28498E+18,18-01-2025
9.57914E+17,18-01-2025
16531782,18-01-2025
1.14709E+18,18-01-2025
8.03682E+17,19-01-2025
1.0183E+18,19-01-2025
28722270,19-01-2025
51230498,19-01-2025
20671966,19-01-2025
1.28908E+18,19-01-2025
48052353,19-01-2025
7.87024E+17,19-01-2025
1.31017E+18,19-01-2025
1.04062E+18,19-01-2025
52863776,19-01-2025
54150131,19-01-2025
16531782,19-01-2025
25549565,19-01-2025
1.14624E+18,19-01-2025
1.2293E+18,19-01-2025
9.63921E+17,19-01-2025
53645427,19-01-2025
10768745,19-01-2025
1.23796E+18,19-01-2025
53567589,19-01-2025
1.098E+18,19-01-2025
8.4596E+17,19-01-2025
1.24223E+18,19-01-2025
1.0972E+18,19-01-2025
48124042,20-01-2025
15580397,20-01-2025
6.89719E+17,20-01-2025
1.23337E+18,20-01-2025
9005989,20-01-2025
1.24062E+18,20-01-2025
8.50173E+17,20-01-2025
9.63921E+17,20-01-2025
1.27396E+18,20-01-2025
9.57914E+17,20-01-2025
7.0566E+17,20-01-2025
7.87024E+17,20-01-2025
8.31123E+17,20-01-2025
1.00598E+18,20-01-2025
52241973,21-01-2025
10768745,21-01-2025
40828178,21-01-2025
1.1718E+18,21-01-2025
46894493,21-01-2025
8.4596E+17,21-01-2025
1.24062E+18,21-01-2025
54150131,21-01-2025
1.02305E+18,21-01-2025
7.57978E+17,21-01-2025
9501054,22-01-2025
52837196,22-01-2025
10768745,22-01-2025
8.50173E+17,22-01-2025
1.28908E+18,22-01-2025
50171851,22-01-2025
1.24062E+18,22-01-2025
1.28415E+18,22-01-2025
16531782,22-01-2025
1.24223E+18,22-01-2025
54126421,23-01-2025
38321579,23-01-2025
28868857,23-01-2025
32279028,23-01-2025
1.02052E+18,23-01-2025
1.01827E+18,23-01-2025
8.26302E+17,23-01-2025
1.23026E+18,23-01-2025
10768745,23-01-2025
1.01076E+18,23-01-2025
34330970,23-01-2025
9005989,23-01-2025
32993402,23-01-2025
38321579,24-01-2025
51461480,24-01-2025
47334913,24-01-2025
7.23957E+17,24-01-2025
9501054,24-01-2025
33558235,24-01-2025
1.13126E+18,24-01-2025
21769439,24-01-2025
31210362,24-01-2025
1.10088E+18,24-01-2025
1.02052E+18,24-01-2025
47440071,24-01-2025
1.14709E+18,24-01-2025
47408047,24-01-2025
21769213,24-01-2025
8.46586E+17,24-01-2025
1.31017E+18,24-01-2025
35793179,24-01-2025
1.26453E+18,25-01-2025
52863776,25-01-2025
9.63921E+17,25-01-2025
25549565,25-01-2025
8.8223E+17,25-01-2025
48172884,25-01-2025
1.01076E+18,25-01-2025
52241973,25-01-2025
45313545,25-01-2025
50171851,25-01-2025
34330970,25-01-2025
1.18346E+18,25-01-2025
1.14624E+18,25-01-2025
10768745,25-01-2025
54369240,25-01-2025
8.26302E+17,25-01-2025
1.28908E+18,25-01-2025
1.12323E+18,26-01-2025
6.89719E+17,26-01-2025
48124042,26-01-2025
1.23796E+18,26-01-2025
1.12021E+18,26-01-2025
8.98744E+17,26-01-2025
6.17242E+17,26-01-2025
1.23337E+18,26-01-2025
54126427,26-01-2025
1.29807E+18,26-01-2025
6.67645E+17,26-01-2025
28868857,26-01-2025
1.27396E+18,26-01-2025
1.31017E+18,26-01-2025
21752534,26-01-2025
1.0915E+18,26-01-2025
32993402,26-01-2025
1.14709E+18,26-01-2025
1.29665E+18,26-01-2025
9.38432E+17,26-01-2025
1.30064E+18,26-01-2025
9.28949E+17,26-01-2025
1.00598E+18,26-01-2025
1.18554E+18,26-01-2025
7.24567E+17,26-01-2025
9.69887E+17,26-01-2025
7.23957E+17,26-01-2025
35914565,26-01-2025
38321579,26-01-2025
1.26453E+18,26-01-2025
10768745,27-01-2025
1.18925E+18,27-01-2025
51230498,27-01-2025
1.17454E+18,27-01-2025
1.18759E+18,27-01-2025
7.52337E+17,27-01-2025
1.29665E+18,27-01-2025
9.57914E+17,28-01-2025
1.24062E+18,28-01-2025
9.28949E+17,28-01-2025
45313545,28-01-2025
52241973,28-01-2025
9.69887E+17,28-01-2025
1.24223E+18,28-01-2025
10768745,28-01-2025
1.18925E+18,28-01-2025
47943571,29-01-2025
1.02099E+18,29-01-2025
9.69887E+17,29-01-2025
32993402,29-01-2025
7.74701E+17,29-01-2025
1.23796E+18,29-01-2025
38321579,29-01-2025
9501054,29-01-2025
16531782,29-01-2025
52863776,30-01-2025
